time,AP,ARR,ARW,G,OP,ORR,ORW
2734.0,1099.94,703.32,850.23,745.19,573.28,691.32,520.13
2733.0,1106.21,700.94,847.83,745.11,573.29,690.34,520.65
2732.0,1092.27,697.7,839.56,745.04,572.72,691.31,519.96
2731.0,1109.15,697.47,843.86,744.96,573.88,689.94,519.96
2730.0,1095.44,699.69,848.32,744.88,573.55,689.69,521.14
2727.0,1094.84,701.49,853.27,744.65,573.06,688.36,521.33
2726.0,1083.74,706.32,855.14,744.57,572.96,687.97,521.84
2725.0,1082.62,706.61,853.03,744.5,572.46,688.53,523.74
2724.0,1093.9,709.99,851.17,744.42,573.96,688.67,524.78
2723.0,1093.49,709.81,851.14,744.34,575.42,687.65,523.12
2720.0,1096.72,709.68,842.13,744.12,575.69,687.23,521.8
2719.0,1083.12,703.31,832.75,744.04,575.07,686.84,519.41
2718.0,1069.22,697.91,817.34,743.96,575.16,686.94,518.01
2717.0,1059.84,693.33,816.5,743.89,575.21,687.44,517.52
2716.0,1069.62,698.57,816.55,743.81,575.92,689.35,520.67
2713.0,1057.81,696.43,811.16,743.58,575.39,689.5,521.32
2711.0,1067.28,704.94,822.98,743.43,577.32,693.49,527.07
2710.0,1086.47,711.37,831.28,743.36,578.55,692.54,528.44
2709.0,1084.07,713.51,830.47,743.28,579.03,693.87,529.92
2706.0,1083.96,711.59,828.29,743.05,578.67,693.69,529.79
2705.0,1064.05,708.26,815.87,742.98,578.5,695.12,530.42
2704.0,1045.23,704.98,804.51,742.9,578.11,695.62,529.97
2703.0,1052.83,703.75,809.43,742.82,578.1,695.22,530.2
2702.0,1050.08,701.91,810.74,742.75,578.16,695.91,530.92
2699.0,1036.63,701.2,808.32,742.52,577.9,696.01,530.94
2698.0,1042.29,700.15,807.25,742.44,577.9,696.55,530.74
2697.0,1037.26,706.21,816.33,742.37,579.01,696.5,532.1
2696.0,1044.97,704.0,817.25,742.29,579.07,697.78,532.53
2695.0,1031.55,703.32,814.76,742.22,578.44,698.02,532.76
2692.0,1015.29,702.73,808.68,741.99,578.26,698.35,532.9
2691.0,1004.66,699.05,806.75,741.91,577.7,698.71,533.22
2690.0,1010.65,700.06,807.22,741.84,577.61,699.0,533.65
2689.0,1016.1,698.41,798.89,741.76,577.48,698.53,532.34
2688.0,1026.09,697.86,802.63,741.69,577.21,699.35,532.26
2685.0,1013.35,698.07,797.23,741.46,577.01,700.77,532.56
2684.0,1008.86,694.33,799.43,741.38,577.02,700.3,532.82
2683.0,1021.06,701.31,802.42,741.31,577.88,700.4,533.36
2682.0,1020.1,698.61,798.33,741.23,577.87,701.02,533.42
2681.0,1038.44,702.23,802.74,741.16,577.81,700.91,532.46
2678.0,1043.16,699.05,799.62,740.93,577.59,701.02,531.92
2676.0,1023.46,694.17,784.89,740.78,576.88,700.64,533.11
2674.0,1016.31,690.89,781.8,740.63,576.67,701.89,532.71
2671.0,1008.79,693.26,785.23,740.4,576.42,699.83,532.43
2670.0,1009.69,693.81,790.73,740.33,576.2,699.63,532.68
2669.0,1011.58,694.49,790.09,740.26,576.48,700.64,533.74
2668.0,1015.81,689.92,788.22,740.18,576.12,700.79,533.47
2667.0,1026.69,691.13,788.68,740.11,575.96,700.12,532.8
2664.0,1027.73,692.38,787.76,739.89,575.44,699.29,532.59
2663.0,1011.54,687.02,776.6,739.82,575.42,699.53,531.75
2662.0,1019.53,689.43,784.78,739.75,575.44,699.94,531.51
2661.0,1015.13,688.75,786.57,739.68,575.26,699.07,530.36
2660.0,1017.57,687.64,788.12,739.6,575.47,698.07,529.29
2657.0,1008.18,680.52,779.57,739.39,575.26,697.66,528.18
2656.0,1002.12,678.66,775.42,739.32,575.92,698.86,528.92
2655.0,1013.88,676.76,775.49,739.25,576.26,699.79,529.86
2654.0,1009.04,678.9,773.06,739.18,576.19,699.68,529.49
2650.0,998.55,675.79,765.81,738.89,576.37,700.82,530.19
2649.0,998.56,675.95,765.7,738.82,576.3,700.77,530.19
2648.0,995.82,674.16,763.54,738.75,576.09,701.11,530.07
2647.0,990.86,671.84,755.99,738.68,575.99,700.72,529.6
2646.0,978.23,666.19,749.28,738.61,575.92,701.49,529.01
2643.0,991.34,664.61,749.89,738.4,576.68,701.41,528.9
2642.0,988.41,665.25,746.45,738.33,576.6,701.67,528.38
2641.0,972.6,663.01,738.48,738.26,576.38,702.02,528.38
2640.0,979.98,666.09,744.51,738.19,576.25,702.19,528.58
2639.0,977.33,668.39,746.91,738.12,576.49,702.82,528.71
2636.0,987.31,669.09,745.45,737.91,576.78,703.07,528.34
2635.0,977.42,668.29,744.14,737.84,576.9,704.54,528.41
2634.0,959.61,663.29,735.12,737.77,576.6,705.61,528.42
2633.0,949.31,657.15,727.19,737.69,576.46,705.47,527.3
2632.0,951.43,653.01,723.76,737.62,576.43,704.86,526.79
2629.0,936.39,646.37,715.83,737.41,575.8,705.64,526.35
2628.0,929.44,646.99,716.42,737.34,575.86,705.5,526.37
2627.0,924.18,641.03,707.95,737.27,576.02,706.48,525.92
2626.0,920.89,646.17,720.04,737.2,576.2,705.66,525.72
2625.0,925.77,654.37,724.75,737.13,576.03,704.43,526.2
2622.0,923.29,652.31,720.17,736.92,575.88,703.85,525.23
2621.0,927.2,651.59,715.33,736.85,575.83,705.07,525.42
2620.0,900.02,646.32,702.92,736.78,575.33,705.31,524.57
2619.0,904.11,644.97,701.79,736.71,575.27,705.0,523.64
2618.0,894.84,636.94,686.75,736.64,575.08,705.26,522.71
2615.0,913.24,645.81,711.1,736.43,575.16,704.25,523.63
2614.0,906.16,650.32,714.36,736.36,574.68,703.59,523.92
2613.0,913.84,653.86,724.01,736.29,574.17,703.6,524.27
2612.0,931.88,658.89,735.62,736.22,573.54,703.65,523.49
2611.0,971.39,673.93,756.53,736.15,573.56,701.59,525.01
2608.0,976.89,672.78,756.38,735.94,573.47,699.96,524.72
2607.0,976.17,671.57,759.02,735.87,573.59,698.66,523.79
2606.0,960.5,670.91,754.43,735.8,574.21,699.51,523.92
2605.0,951.05,673.19,753.58,735.73,574.74,699.06,523.43
2604.0,959.63,672.81,755.59,735.66,575.15,698.87,523.3
2601.0,947.16,671.76,753.99,735.45,574.89,699.23,523.32
2600.0,948.55,672.63,752.56,735.38,574.82,698.81,523.07
2599.0,954.21,670.6,747.64,735.31,574.96,697.56,522.3
2598.0,951.69,663.98,738.03,735.24,574.28,696.22,519.64
2597.0,933.97,659.6,735.53,735.17,574.01,696.95,519.03
2594.0,948.92,662.56,744.43,734.96,574.05,697.47,519.17
2593.0,944.06,663.74,744.94,734.89,573.99,698.27,519.73
2592.0,970.6,665.89,747.6,734.82,574.46,698.17,519.5
2591.0,972.67,663.85,747.64,734.75,574.88,697.75,520.02
2590.0,975.11,661.83,742.85,734.68,574.75,697.55,518.51
2587.0,973.46,663.12,741.08,734.47,573.84,696.81,518.16
2586.0,976.94,662.48,736.04,734.4,573.99,696.32,517.65
2585.0,961.8,656.95,727.88,734.33,574.6,696.38,515.92
2584.0,947.1,655.56,726.39,734.26,573.37,695.31,514.76
2583.0,947.1,652.48,722.95,734.19,572.74,694.87,514.08
2580.0,941.25,651.8,728.18,733.98,573.23,695.97,514.54
2579.0,940.47,654.99,735.82,733.91,573.49,696.39,515.78
2578.0,944.52,659.14,738.07,733.84,574.48,697.51,517.47
2577.0,945.01,655.41,730.71,733.77,574.4,698.16,517.57
2576.0,942.85,652.87,729.18,733.7,575.41,698.39,518.1
2573.0,951.61,654.22,724.14,733.49,575.21,697.42,518.33
2572.0,948.34,651.96,724.19,733.42,575.3,696.67,517.7
2571.0,922.85,653.06,721.9,733.35,573.35,697.14,518.47
2570.0,922.49,652.86,722.86,733.28,573.19,696.72,517.65
2569.0,922.89,654.09,724.06,733.21,573.46,696.15,516.77
2566.0,903.95,651.82,715.03,733.0,572.0,695.88,516.8
2565.0,897.02,647.05,707.16,732.93,572.17,697.25,516.85
2564.0,874.98,643.04,702.26,732.86,571.64,697.59,516.76
2563.0,883.24,645.92,709.87,732.79,571.75,698.06,517.07
2562.0,880.36,645.39,718.15,732.72,572.04,698.77,518.03
2559.0,881.07,644.71,721.72,732.51,571.74,698.69,518.22
2558.0,895.26,650.45,730.96,732.44,572.52,699.63,519.7
2557.0,911.32,652.14,741.15,732.37,573.66,699.25,519.78
2556.0,912.45,654.34,745.01,732.3,571.99,699.28,517.3
2552.0,900.18,650.1,734.88,732.03,570.6,698.5,516.97
2551.0,902.89,651.3,733.04,731.96,571.45,698.32,517.32
2550.0,906.61,651.16,729.4,731.89,571.38,699.31,518.19
2545.0,888.99,645.8,720.36,731.54,571.66,701.02,518.0
2544.0,898.2,648.3,720.23,731.47,571.62,701.36,519.43
2543.0,895.99,649.94,719.98,731.4,571.47,701.19,519.07
2542.0,904.53,648.42,711.95,731.34,570.7,700.45,518.14
2541.0,929.96,648.42,721.97,731.27,570.67,700.73,517.7
2538.0,924.64,649.93,719.29,731.06,570.53,701.33,518.06
2537.0,925.81,649.91,715.73,730.99,569.84,701.9,517.67
2536.0,924.08,646.35,707.87,730.92,570.1,703.13,517.6
2535.0,921.43,645.0,707.42,730.85,570.59,703.64,517.74
2534.0,927.87,644.06,711.96,730.78,570.32,703.14,517.57
2531.0,929.6,644.22,714.64,730.57,570.43,702.95,516.63
2530.0,932.08,643.91,718.97,730.5,571.21,704.09,516.61
2529.0,924.76,644.12,718.88,730.43,571.02,704.92,516.2
2528.0,931.17,643.38,716.77,730.36,570.95,705.32,515.56
2527.0,917.36,641.19,710.18,730.29,570.65,705.69,514.42
2524.0,898.77,637.62,707.53,730.08,568.9,706.01,513.4
2523.0,893.61,638.47,706.34,730.01,568.83,704.32,513.97
2522.0,897.25,636.56,700.82,729.94,568.4,702.7,512.17
2521.0,880.68,629.88,690.97,729.88,568.3,703.61,510.9
2520.0,882.99,629.46,698.33,729.81,567.53,702.51,510.33
2517.0,885.44,635.45,698.22,729.6,567.09,703.09,511.93
2516.0,887.58,636.1,697.18,729.53,566.54,701.76,511.66
2515.0,887.28,635.88,696.0,729.46,566.63,702.37,511.67
2514.0,874.99,631.93,689.29,729.39,567.5,702.08,512.07
2513.0,866.52,630.43,684.43,729.32,567.58,702.02,511.24
2510.0,864.92,632.03,684.17,729.11,567.56,701.04,511.27
2509.0,870.7,632.88,689.57,729.04,568.0,700.08,511.16
2508.0,863.24,632.42,687.44,728.97,567.45,700.52,512.01
2507.0,877.66,630.73,687.15,728.9,566.85,701.21,512.03
2506.0,876.75,628.12,681.91,728.83,565.82,701.17,510.73
2503.0,878.15,628.74,683.21,728.62,566.4,701.56,510.98
2502.0,889.1,627.37,682.78,728.56,566.35,700.4,510.51
2501.0,887.09,629.19,678.31,728.49,565.57,699.71,510.29
2500.0,890.43,630.14,679.8,728.42,565.13,699.55,509.59
2499.0,877.48,626.64,675.11,728.35,564.93,698.02,508.59
2496.0,862.33,621.4,671.67,728.14,564.61,698.92,508.01
2495.0,854.86,622.5,667.53,728.07,564.48,700.53,509.34
2493.0,856.12,624.76,662.23,727.93,564.15,700.44,508.15
2492.0,855.24,623.92,656.16,727.86,562.86,698.47,507.15
2489.0,866.86,625.53,662.47,727.65,562.93,697.82,507.25
2488.0,878.45,627.55,663.76,727.58,562.96,696.13,506.39
2487.0,873.23,624.06,660.13,727.51,561.81,694.49,504.54
2486.0,867.05,621.56,656.9,727.44,561.3,693.77,502.78
2485.0,865.57,621.37,654.64,727.38,561.09,693.45,502.36
2482.0,867.08,619.41,656.81,727.17,561.28,694.81,503.73
2481.0,873.5,618.15,657.06,727.1,559.84,694.56,503.98
2480.0,870.69,616.36,655.96,727.03,558.75,695.33,503.62
2479.0,855.17,614.78,653.8,726.96,559.13,695.56,502.27
2478.0,866.51,617.63,657.82,726.89,559.1,694.87,502.11
2475.0,863.75,614.84,654.18,726.68,558.86,695.02,500.65
2474.0,857.5,613.57,644.51,726.61,558.37,695.95,500.6
2473.0,847.55,609.7,641.08,726.54,558.26,695.79,499.7
2472.0,845.07,610.68,641.37,726.47,558.43,696.14,500.15
2471.0,832.01,609.78,638.54,726.41,558.38,697.73,500.58
2468.0,820.96,609.11,639.45,726.2,558.21,697.8,500.6
2467.0,822.35,611.8,640.15,726.13,557.81,698.99,501.45
2466.0,808.0,608.04,632.43,726.06,558.12,699.8,500.77
2465.0,803.79,604.83,633.43,725.99,557.54,698.62,498.86
2464.0,805.89,605.73,637.33,725.92,556.79,699.02,499.62
2461.0,803.64,604.86,635.17,725.71,556.26,698.99,498.62
2460.0,809.93,605.83,636.92,725.64,556.24,699.58,499.09
2459.0,802.98,605.04,633.58,725.58,556.86,700.23,498.68
2458.0,810.26,601.37,627.74,725.51,557.78,700.96,497.82
2457.0,807.4,598.15,623.85,725.44,558.13,700.94,496.57
2454.0,799.61,597.03,625.35,725.23,557.31,699.97,495.52
2453.0,802.72,599.27,632.41,725.16,556.89,697.15,494.87
2452.0,805.22,598.96,634.8,725.09,557.81,696.27,496.68
2451.0,814.98,597.11,637.64,725.02,557.82,695.57,496.49
2450.0,819.74,598.21,638.02,724.95,558.37,694.37,496.06
2447.0,811.69,597.21,630.01,724.75,557.88,695.59,496.29
2446.0,812.67,597.8,628.26,724.68,555.97,695.17,495.73
2445.0,818.64,596.57,626.86,724.61,556.72,695.32,496.14
2444.0,811.69,594.81,621.24,724.54,555.04,694.2,495.04
2443.0,802.38,590.2,617.52,724.47,554.69,694.8,494.48
2440.0,807.99,592.88,628.7,724.26,554.12,694.72,496.04
2439.0,812.02,592.3,629.13,724.19,553.03,694.1,495.45
2438.0,819.73,597.38,636.42,724.12,553.15,693.59,495.84
2437.0,826.21,603.25,642.57,724.06,553.43,694.26,496.72
2436.0,822.18,604.11,642.98,723.99,552.46,695.53,496.04
2433.0,798.66,600.98,634.47,723.78,552.67,696.12,496.06
2432.0,796.07,598.48,630.45,723.71,553.52,695.64,495.88
2431.0,804.06,598.4,633.18,723.64,552.02,694.23,494.3
2430.0,796.57,596.28,628.9,723.57,551.03,692.98,492.13
2429.0,781.41,595.03,624.9,723.5,551.16,693.92,491.99
2426.0,784.17,592.85,625.16,723.3,551.3,693.72,491.84
2425.0,789.52,594.21,624.3,723.23,550.94,692.08,491.78
2424.0,800.8,594.19,627.98,723.16,551.19,691.62,492.54
2423.0,800.89,596.37,632.8,723.09,551.76,691.9,493.48
2422.0,795.2,596.44,629.45,723.02,551.22,690.47,493.46
2419.0,794.29,596.65,633.15,722.82,550.54,689.18,493.23
2418.0,791.28,596.58,637.73,722.75,551.73,688.59,493.4
2417.0,798.25,595.41,635.39,722.68,551.81,688.17,492.92
2415.0,790.85,583.81,625.08,722.54,551.74,685.04,488.81
2412.0,786.7,581.93,626.4,722.34,552.41,686.18,489.19
2411.0,804.06,583.37,626.02,722.27,552.89,686.72,489.3
2410.0,816.75,585.19,628.93,722.2,552.87,687.39,489.99
2409.0,801.79,583.92,623.52,722.13,552.28,688.01,488.83
2408.0,802.06,583.97,620.54,722.06,553.01,687.9,488.3
2405.0,808.22,588.44,622.37,721.86,552.63,687.49,488.05
2404.0,799.19,585.03,617.44,721.79,551.14,685.71,485.69
2403.0,821.09,586.39,616.92,721.72,551.06,686.32,485.02
2402.0,827.6,581.5,611.28,721.65,550.55,685.86,483.43
2401.0,840.99,584.86,616.36,721.58,550.82,685.98,483.66
2398.0,840.05,585.23,616.0,721.38,551.07,685.84,483.48
2397.0,839.36,579.45,616.33,721.31,552.03,685.12,482.48
2396.0,816.07,575.6,604.97,721.24,552.4,684.46,481.5
2395.0,810.64,575.56,603.95,721.17,552.96,684.41,479.51
2394.0,803.53,572.32,597.9,721.1,553.41,684.97,479.24
2391.0,800.73,565.98,596.56,720.9,552.49,685.37,478.6
2390.0,804.69,569.31,600.3,720.83,553.47,684.77,478.01
2389.0,781.43,568.07,590.71,720.76,551.38,684.04,476.61
2388.0,778.06,558.43,582.96,720.69,550.44,683.01,473.79
2387.0,767.31,560.46,581.97,720.62,549.41,683.72,473.46
2384.0,776.5,563.89,591.05,720.42,549.22,684.12,473.29
2383.0,778.19,569.94,599.77,720.35,547.24,682.25,473.43
2382.0,805.52,576.27,613.02,720.28,548.57,680.81,474.75
2381.0,794.7,581.07,613.07,720.21,547.22,681.16,475.34
2380.0,799.95,581.78,615.33,720.14,544.31,679.94,474.07
2377.0,792.47,581.48,612.0,719.94,546.44,680.49,472.68
2376.0,777.94,581.84,610.57,719.87,546.62,678.74,471.38
2375.0,757.27,579.43,607.73,719.8,546.82,678.02,469.14
2374.0,761.96,585.99,620.01,719.73,549.52,679.71,470.69
2373.0,757.5,584.9,617.19,719.66,548.75,679.4,470.7
2370.0,756.99,581.61,608.6,719.46,545.97,680.32,469.23
2369.0,746.37,573.36,590.91,719.39,545.81,679.74,465.84
2368.0,747.76,563.08,579.72,719.32,544.87,678.78,463.6
2367.0,716.96,563.38,578.34,719.25,544.2,679.15,462.47
2366.0,690.89,566.1,573.41,719.19,542.42,678.75,463.27
2363.0,681.81,564.58,573.33,718.98,541.3,679.23,465.1
2362.0,680.0,565.43,575.56,718.91,544.96,679.94,467.21
2361.0,685.36,565.62,572.28,718.84,545.79,681.08,469.0
2360.0,680.63,561.7,568.23,718.78,548.14,681.15,469.58
2359.0,679.6,561.12,574.46,718.71,550.15,682.32,470.38
2356.0,665.26,564.7,577.98,718.5,550.56,683.25,471.41
2354.0,659.8,553.85,553.2,718.37,551.34,685.11,471.05
2353.0,662.12,551.07,547.25,718.3,551.15,686.27,471.37
2352.0,684.1,561.23,569.13,718.23,552.02,684.63,472.99
2349.0,706.09,566.89,577.21,718.02,553.03,684.19,473.89
2348.0,714.47,563.8,570.72,717.96,553.82,683.41,472.77
2347.0,730.74,572.53,591.91,717.89,554.01,681.75,473.68
2346.0,732.21,575.46,604.79,717.82,554.16,681.13,472.95
2345.0,747.57,583.4,616.11,717.75,554.45,682.48,473.86
2342.0,741.95,589.95,621.56,717.55,554.98,682.84,473.4
2341.0,725.63,585.64,610.42,717.48,553.71,680.28,472.75
2340.0,720.06,581.74,609.72,717.41,553.98,681.57,471.15
2339.0,724.0,580.61,614.3,717.34,554.8,682.29,471.16
2338.0,733.06,586.44,626.11,717.27,554.34,683.27,473.23
2335.0,735.35,585.55,623.08,717.07,553.96,683.35,473.25
2334.0,725.68,580.51,609.4,717.0,553.25,683.26,472.01
2333.0,717.57,575.29,607.63,716.93,552.53,683.64,469.68
2332.0,742.66,578.29,618.18,716.86,552.45,682.8,472.0
2331.0,736.58,575.88,608.51,716.8,552.11,683.04,471.67
2328.0,773.0,581.22,635.02,716.59,552.18,681.14,474.18
2327.0,776.08,582.43,638.8,716.52,552.82,680.34,473.97
2326.0,779.51,586.75,656.41,716.45,552.4,678.3,472.55
2325.0,795.39,596.26,657.17,716.39,553.35,679.86,475.55
2324.0,795.84,597.47,659.05,716.32,552.35,678.09,472.96
2321.0,820.04,601.13,685.39,716.11,554.74,676.77,475.53
2320.0,828.62,608.15,696.97,716.04,555.6,677.33,478.81
2319.0,810.33,612.56,701.24,715.98,555.96,678.33,480.47
2318.0,812.76,613.76,702.44,715.91,555.27,678.4,479.89
2317.0,824.11,612.12,702.6,715.84,555.46,678.67,480.38
2314.0,814.66,611.04,694.53,715.63,555.56,679.38,480.33
2313.0,810.12,604.72,690.26,715.57,554.35,678.5,479.43
2311.0,797.55,605.07,684.51,715.43,554.37,679.67,479.85
2307.0,797.92,600.24,673.41,715.16,554.13,680.17,480.11
2306.0,792.4,600.65,671.87,715.09,554.68,678.69,479.5
2305.0,810.84,598.58,675.69,715.02,555.1,678.41,478.38
2304.0,801.97,596.49,669.58,714.95,555.17,679.0,478.67
2303.0,805.09,596.88,672.64,714.89,555.8,680.76,480.3
2300.0,797.13,598.59,674.55,714.68,556.31,680.38,479.69
2299.0,789.89,596.12,671.67,714.61,556.32,680.38,479.21
2298.0,775.13,595.91,670.53,714.55,557.66,680.19,478.91
2297.0,774.82,592.09,662.97,714.48,557.24,679.74,478.38
2293.0,762.37,584.62,649.42,714.21,556.18,678.94,475.39
2292.0,762.37,584.6,645.49,714.14,555.61,679.24,475.4
2291.0,757.93,584.0,645.52,714.07,556.39,681.28,476.55
2290.0,752.85,585.42,648.25,714.0,556.32,681.76,476.78
2289.0,758.16,589.31,650.47,713.93,555.22,681.09,475.92
2286.0,757.23,588.91,652.76,713.73,555.08,681.22,476.2
2285.0,746.55,593.73,654.92,713.66,555.64,682.02,478.47
2284.0,740.73,592.75,651.07,713.59,554.67,683.48,480.03
2283.0,742.85,590.47,648.42,713.53,554.57,683.36,480.28
2282.0,741.45,587.59,643.24,713.46,555.78,683.6,480.09
2279.0,730.47,584.33,632.99,713.25,555.18,685.4,480.5
2278.0,729.71,587.37,630.08,713.19,555.43,685.18,480.3
2277.0,722.26,583.17,621.72,713.12,555.06,685.74,480.56
2276.0,721.23,581.73,621.02,713.05,556.6,687.16,481.0
2275.0,730.58,583.43,625.72,712.98,558.52,689.67,482.42
2272.0,725.15,584.06,622.91,712.78,558.1,689.55,483.07
2271.0,722.19,581.95,621.77,712.71,557.58,688.39,481.97
2270.0,712.39,584.75,620.25,712.65,556.77,688.86,482.76
2269.0,714.53,582.66,624.47,712.58,557.46,688.15,482.28
2268.0,718.41,585.76,630.4,712.51,558.29,688.91,484.25
2265.0,719.13,585.15,628.75,712.31,558.86,688.41,484.67
2264.0,719.11,583.52,625.99,712.24,560.57,689.23,484.77
2263.0,705.37,581.9,622.47,712.17,559.5,687.87,482.92
2262.0,695.61,579.85,614.99,712.11,558.3,688.83,482.4
2261.0,702.39,574.9,613.97,712.04,556.27,687.28,481.2
2258.0,699.85,571.31,606.79,711.83,555.46,688.06,481.22
2257.0,704.11,569.42,604.98,711.77,556.4,689.52,480.47
2256.0,703.29,568.09,604.61,711.7,556.26,689.68,479.77
2255.0,718.03,568.96,611.03,711.63,557.87,689.93,480.54
2254.0,733.46,572.94,628.05,711.56,559.29,690.18,483.43
2251.0,729.68,574.11,630.03,711.36,559.81,690.48,486.17
2250.0,732.88,575.05,635.08,711.29,560.74,690.95,487.55
2249.0,726.62,575.88,631.72,711.23,561.45,692.7,488.71
2248.0,720.78,573.04,628.01,711.16,560.28,693.53,488.6
2247.0,743.95,576.82,633.93,711.09,559.41,692.0,488.4
2244.0,739.92,574.44,630.79,710.88,558.26,692.96,487.13
2243.0,730.19,573.84,629.93,710.81,558.75,693.71,486.79
2242.0,729.52,572.57,625.72,710.75,559.52,695.35,485.74
2241.0,729.98,570.14,628.21,710.68,559.39,694.53,484.9
2240.0,730.75,570.02,630.19,710.61,559.38,694.83,485.29
2237.0,721.44,569.8,625.27,710.4,559.01,694.43,485.31
2236.0,702.58,570.31,617.96,710.33,557.97,692.67,483.78
2235.0,712.3,567.4,613.37,710.26,557.49,692.42,483.54
2234.0,708.52,566.45,613.14,710.19,554.27,692.37,483.38
2233.0,702.6,563.46,612.2,710.12,552.43,692.53,483.65
2230.0,708.43,565.46,619.78,709.9,554.32,693.03,483.69
2229.0,718.6,566.48,618.09,709.83,553.16,693.48,481.62
2228.0,712.38,564.42,612.47,709.76,552.25,692.53,480.36
2227.0,716.87,564.65,621.32,709.69,552.45,692.54,480.55
2226.0,713.7,567.89,625.8,709.62,552.06,693.38,481.52
2223.0,699.8,567.22,617.06,709.4,550.77,693.19,480.47
2222.0,714.4,570.51,625.13,709.33,551.04,692.45,479.66
2221.0,716.21,574.42,630.37,709.26,550.66,692.55,479.12
2220.0,713.98,573.84,628.67,709.19,549.51,693.51,478.84
2219.0,740.28,573.22,624.68,709.12,548.9,693.16,479.26
2216.0,739.07,573.23,625.42,708.9,550.19,693.21,479.99
2215.0,735.24,569.13,620.35,708.83,550.0,693.66,478.83
2214.0,741.26,565.06,618.51,708.75,552.0,695.63,479.29
2213.0,731.82,564.25,612.71,708.68,552.02,697.77,480.54
2212.0,730.75,563.3,605.43,708.61,550.38,697.79,480.02
2209.0,732.27,561.36,606.96,708.38,549.61,697.6,479.91
2208.0,727.1,567.19,606.46,708.31,549.24,697.84,479.13
2207.0,707.48,562.72,595.7,708.23,549.03,699.97,477.84
2206.0,709.78,566.74,604.8,708.16,549.85,700.09,477.15
2205.0,710.1,571.46,612.07,708.08,551.82,699.07,476.84
2202.0,699.32,571.19,608.36,707.86,551.31,699.26,476.86
2201.0,708.18,571.54,608.81,707.79,551.87,698.46,475.79
2200.0,709.23,573.1,605.82,707.71,551.2,697.13,476.06
2199.0,697.6,570.14,602.81,707.64,549.78,697.81,475.56
2198.0,703.32,572.18,604.93,707.56,550.39,698.49,476.67
2195.0,702.34,571.68,599.51,707.34,547.38,698.59,476.7
2194.0,696.22,566.62,594.62,707.26,547.49,698.66,475.68
2193.0,695.37,566.51,592.47,707.19,547.51,698.41,475.91
2192.0,680.81,561.02,582.43,707.11,545.83,696.8,473.6
2191.0,668.77,552.26,572.12,707.04,545.3,696.36,472.88
2188.0,660.64,551.72,571.5,706.81,545.33,696.38,472.9
2187.0,667.97,555.18,572.32,706.73,545.43,696.12,472.67
2186.0,665.12,555.78,568.1,706.66,546.04,696.33,472.68
2185.0,667.42,554.14,570.9,706.58,546.78,695.53,471.5
2181.0,660.31,556.84,569.05,706.28,545.66,694.66,470.76
2180.0,655.94,556.44,566.58,706.2,545.33,694.01,470.5
2179.0,656.18,554.46,565.8,706.13,544.3,693.15,468.71
2178.0,654.05,553.27,561.58,706.05,544.13,694.17,468.17
2177.0,646.66,553.81,561.89,705.98,543.48,694.41,468.08
2174.0,643.94,555.49,558.76,705.75,542.28,694.08,467.97
2173.0,641.92,554.24,559.12,705.68,542.85,693.44,468.05
2172.0,645.17,556.71,560.54,705.6,543.19,693.31,469.19
2171.0,638.19,554.3,559.99,705.53,540.48,691.65,466.68
2170.0,639.23,552.57,557.89,705.45,540.15,691.13,466.13
2167.0,635.97,549.42,554.34,705.22,538.66,691.03,466.47
